geoid,geoid20,year,denom_total_pop,american_indian_native_count,american_indian_native_pct,asian_count,asian_pct,black_count,black_pct,latino_count,latino_pct,native_hawaiian_other_count,native_hawaiian_other_pct,other_race_count,other_race_pct,pop_two_or_more_count,pop_two_or_more_pct,white_count,white_pct
1400000US06037404100,6037404100,2020,6087,0,0,390,6.4070969,176,2.891408,5081,83.472977,0,0,38,0.62428123,87,1.4292755,315,5.174963
1400000US06037404201,6037404201,2020,3249,49,1.5081563,372,11.449677,6,0.18467221,2164,66.60511,0,0,1,0.0307787,106,3.2625422,551,16.959064
1400000US06037404203,6037404203,2020,4370,0,0,442,10.114416,187,4.2791762,2541,58.146454,0,0,4,0.091533184,74,1.6933638,1122,25.675056
1400000US06037404301,6037404301,2020,5454,0,0,153,2.8052804,126,2.310231,4861,89.127243,0,0,1,0.018335167,6,0.110011,307,5.6288962
1400000US06037404302,6037404302,2020,2221,0,0,226,10.175596,4,0.18009906,1605,72.264748,0,0,0,0,0,0,386,17.379559
1400000US06037404401,6037404401,2020,3969,0,0,67,1.6880827,33,0.83144367,3367,84.832451,3,0.07558579,0,0,44,1.1085916,455,11.463845
1400000US06037404402,6037404402,2020,5115,0,0,945,18.475073,239,4.6725316,3471,67.859238,46,0.89931571,0,0,170,3.3235581,244,4.7702837
1400000US06037404501,6037404501,2020,2791,0,0,200,7.1658902,6,0.21497671,2462,88.212112,0,0,0,0,10,0.35829452,113,4.048728
1400000US06037404503,6037404503,2020,2763,0,0,428,15.490409,127,4.5964532,1839,66.55809,11,0.39811799,0,0,131,4.7412233,227,8.2157078
1400000US06037404504,6037404504,2020,4934,0,0,643,13.032022,129,2.6145115,3567,72.294281,0,0,0,0,241,4.8844752,354,7.174706
1400000US06037404600,6037404600,2020,1365,0,0,10,0.73260075,0,0,1253,91.794868,0,0,7,0.51282054,2,0.14652015,93,6.8131866
1400000US06037404701,6037404701,2020,5939,0,0,1176,19.801313,0,0,4379,73.732948,0,0,15,0.25256777,53,0.89240611,316,5.3207612
1400000US06037404702,6037404702,2020,5424,0,0,1672,30.825958,147,2.7101769,3439,63.403393,0,0,0,0,13,0.23967552,153,2.8207965
1400000US06037404703,6037404703,2020,3225,0,0,458,14.20155,46,1.4263566,2658,82.418602,0,0,30,0.93023258,0,0,33,1.0232558
1400000US06037404804,6037404804,2020,4704,80,1.7006803,1202,25.552721,50,1.0629252,3237,68.813774,0,0,0,0,0,0,135,2.8698978
1400000US06037404805,6037404805,2020,3074,0,0,812,26.415094,0,0,2192,71.307739,0,0,0,0,0,0,70,2.2771633
1400000US06037404806,6037404806,2020,6337,24,0.37872809,1177,18.573458,108,1.7042764,4570,72.116142,83,1.3097681,3,0.047341011,8,0.1262427,364,5.7440429
1400000US06037404901,6037404901,2020,6143,0,0,1463,23.815725,107,1.74182,4380,71.300667,0,0,0,0,0,0,193,3.1417873
1400000US06037404902,6037404902,2020,3933,0,0,1094,27.815916,6,0.1525553,2727,69.336388,0,0,21,0.53394353,26,0.66107297,59,1.5001271
1400000US06037404903,6037404903,2020,2344,0,0,652,27.815701,0,0,1616,68.941978,0,0,0,0,0,0,76,3.2423208
1400000US06037405001,6037405001,2020,5849,0,0,1036,17.712429,33,0.56419903,4677,79.962387,0,0,0,0,26,0.44452044,77,1.3164643
1400000US06037405002,6037405002,2020,3488,36,1.0321101,457,13.102064,11,0.31536698,2930,84.002296,0,0,0,0,14,0.40137616,40,1.146789
1400000US06037405101,6037405101,2020,5843,0,0,1606,27.48588,54,0.92418277,4054,69.382164,0,0,0,0,12,0.20537396,117,2.0023961
1400000US06037405102,6037405102,2020,5204,0,0,1303,25.038431,111,2.1329746,3638,69.907761,0,0,0,0,0,0,152,2.9208302
1400000US06037405201,6037405201,2020,5146,16,0.3109211,913,17.741936,77,1.4963078,3948,76.71978,0,0,0,0,39,0.7578702,153,2.9731832
1400000US06037405202,6037405202,2020,4908,38,0.77424616,603,12.286063,99,2.0171149,3793,77.28199,258,5.2567239,0,0,0,0,117,2.383863
1400000US06037405203,6037405203,2020,3098,0,0,669,21.594578,7,0.22595222,2121,68.463524,0,0,15,0.48418334,6,0.19367334,280,9.0380888
1400000US06037405301,6037405301,2020,3097,0,0,528,17.048758,96,3.0997739,2018,65.159836,6,0.19373587,10,0.32289311,62,2.0019374,377,12.173071
1400000US06037405302,6037405302,2020,5522,0,0,939,17.004709,138,2.4990945,3864,69.974648,0,0,6,0.10865629,43,0.77870339,532,9.6341906
1400000US06037405400,6037405400,2020,4988,0,0,372,7.4578991,120,2.4057739,3797,76.122696,30,0.60144347,26,0.52125102,51,1.0224539,592,11.868484
1400000US06037405500,6037405500,2020,6475,61,0.94208497,1318,20.355213,62,0.95752895,4129,63.768341,8,0.12355212,0,0,67,1.034749,830,12.818533
1400000US06037405600,6037405600,2020,5335,0,0,1035,19.400187,135,2.5304592,3485,65.323334,0,0,0,0,14,0.262418,666,12.483599
1400000US06037405701,6037405701,2020,4080,0,0,807,19.779411,149,3.6519608,2482,60.833332,0,0,0,0,31,0.75980395,611,14.975491
1400000US06037405702,6037405702,2020,4966,0,0,785,15.807491,314,6.3229961,3118,62.786953,0,0,9,0.18123238,85,1.7116392,655,13.18969
1400000US06037405800,6037405800,2020,5840,0,0,743,12.722603,61,1.0445205,3964,67.876709,0,0,81,1.3869863,255,4.3664384,736,12.602739
1400000US06037405900,6037405900,2020,3869,22,0.56862241,496,12.81985,115,2.9723442,2502,64.66787,0,0,0,0,50,1.2923236,684,17.678988
1400000US06037406000,6037406000,2020,5565,11,0.19766398,541,9.7214737,238,4.2767296,3435,61.725067,20,0.35938904,5,0.089847259,131,2.3539982,1184,21.275831
1400000US06037406101,6037406101,2020,2905,15,0.5163511,202,6.9535284,139,4.7848539,1880,64.716003,0,0,0,0,43,1.4802065,626,21.549053
1400000US06037406103,6037406103,2020,7912,0,0,649,8.2027302,265,3.3493428,5477,69.223961,0,0,13,0.16430739,132,1.6683519,1376,17.391304
1400000US06037406201,6037406201,2020,3740,0,0,718,19.197861,151,4.0374331,2539,67.887703,0,0,0,0,17,0.45454547,315,8.4224596
1400000US06037406300,6037406300,2020,5964,173,2.9007378,1951,32.712944,118,1.9785379,2138,35.848423,7,0.11737089,99,1.6599598,180,3.0181086,1298,21.763916
1400000US06037406413,6037406413,2020,6250,0,0,1183,18.927999,132,2.112,3675,58.799999,0,0,79,1.2640001,104,1.664,1077,17.232
1400000US06037406500,6037406500,2020,6512,4,0.06142506,2133,32.754913,218,3.3476658,3240,49.754299,0,0,134,2.0577395,186,2.8562653,597,9.1676903
1400000US06037406601,6037406601,2020,5375,24,0.44651163,1212,22.548838,300,5.5813951,2779,51.702324,6,0.11162791,0,0,150,2.7906976,904,16.818605
1400000US06037406602,6037406602,2020,4887,9,0.18416207,1011,20.687538,5,0.10231226,3293,67.382851,0,0,0,0,32,0.65479845,537,10.988337
1400000US06037406701,6037406701,2020,3259,7,0.21478981,710,21.785824,242,7.4255905,2124,65.173363,1,0.030684259,16,0.49094814,6,0.18410556,153,4.6946917
1400000US06037406702,6037406702,2020,6259,4,0.063907973,1542,24.636524,194,3.0995367,3274,52.308674,113,1.8054003,2,0.031953987,43,0.68701071,1087,17.366991
1400000US06037406801,6037406801,2020,5023,0,0,1105,21.998806,115,2.2894685,3249,64.682457,46,0.9157874,0,0,52,1.0352379,456,9.0782404
1400000US06037406903,6037406903,2020,8251,0,0,1078,13.065083,422,5.1145315,6159,74.6455,148,1.7937219,0,0,118,1.4301296,326,3.9510362
1400000US06037407001,6037407001,2020,5974,0,0,453,7.582859,16,0.26782724,5318,89.019081,0,0,9,0.15065283,36,0.6026113,142,2.376967
1400000US06037407002,6037407002,2020,3475,0,0,386,11.107914,5,0.1438849,2987,85.956833,0,0,0,0,2,0.057553958,95,2.733813
1400000US06037407101,6037407101,2020,4973,0,0,351,7.0581141,12,0.24130304,4445,89.382668,0,0,0,0,0,0,165,3.3179166
1400000US06037407102,6037407102,2020,5697,27,0.47393364,835,14.656837,58,1.0180796,4617,81.042656,0,0,9,0.15797788,59,1.0356328,92,1.614885
1400000US06037407201,6037407201,2020,3742,0,0,489,13.067878,2,0.053447355,3066,81.934792,0,0,0,0,15,0.40085515,170,4.543025
1400000US06037407202,6037407202,2020,3526,267,7.57232,366,10.380034,0,0,2676,75.893364,0,0,0,0,0,0,217,6.1542826
1400000US06037407301,6037407301,2020,4671,0,0,802,17.169771,65,1.391565,3402,72.832367,5,0.10704346,60,1.2845215,68,1.455791,269,5.7589383
1400000US06037407302,6037407302,2020,3682,0,0,356,9.6686583,48,1.3036393,3035,82.428032,7,0.19011407,0,0,200,5.4318304,36,0.9777295
1400000US06037407400,6037407400,2020,2002,9,0.44955045,622,31.068932,100,4.9950051,902,45.054947,28,1.3986014,0,0,129,6.4435563,212,10.589411
1400000US06037407501,6037407501,2020,4413,0,0,1135,25.719465,41,0.92907321,3050,69.113983,0,0,0,0,6,0.13596193,181,4.1015182
1400000US06037407502,6037407502,2020,3890,0,0,271,6.9665809,81,2.0822623,3298,84.781494,0,0,2,0.051413883,32,0.82262212,206,5.29563
1400000US06037407601,6037407601,2020,4303,0,0,642,14.919824,69,1.6035324,3380,78.54985,30,0.69718802,0,0,0,0,182,4.2296071
1400000US06037407602,6037407602,2020,4451,33,0.74140644,435,9.7730846,206,4.6281734,3534,79.397888,10,0.22466861,3,0.067400582,14,0.31453606,216,4.8528419
1400000US06037407701,6037407701,2020,4051,0,0,792,19.550728,18,0.44433475,3082,76.079979,22,0.5430758,0,0,0,0,137,3.381881
1400000US06037407702,6037407702,2020,6940,44,0.63400578,1138,16.397694,179,2.5792508,5039,72.60807,0,0,85,1.2247839,8,0.11527377,447,6.4409223
1400000US06037407801,6037407801,2020,5704,0,0,1223,21.441093,252,4.4179525,3699,64.849228,0,0,0,0,26,0.45582047,504,8.8359051
1400000US06037407802,6037407802,2020,3273,26,0.79437822,794,24.25909,33,1.0082493,2241,68.469292,42,1.2832264,0,0,3,0.091659032,134,4.0941033
1400000US06037407901,6037407901,2020,3992,0,0,647,16.207415,62,1.5531062,2823,70.716431,38,0.95190382,0,0,30,0.75150299,392,9.8196392
1400000US06037407902,6037407902,2020,1588,0,0,793,49.937027,91,5.7304788,691,43.513855,0,0,0,0,0,0,13,0.81863981
1400000US06037408003,6037408003,2020,4415,0,0,1394,31.574179,209,4.7338619,2560,57.984146,0,0,0,0,11,0.24915062,241,5.4586635
1400000US06037408004,6037408004,2020,2521,0,0,837,33.201111,464,18.405396,1043,41.372471,0,0,24,0.95200318,42,1.6660056,111,4.4030147
1400000US06037408005,6037408005,2020,5377,0,0,2002,37.232658,310,5.7652965,2205,41.007996,0,0,25,0.46494329,260,4.8354101,575,10.693695
1400000US06037408006,6037408006,2020,3240,0,0,1596,49.259258,89,2.7469137,1269,39.166668,8,0.24691358,0,0,123,3.7962964,155,4.7839508
1400000US06037408133,6037408133,2020,5622,0,0,1839,32.710777,680,12.09534,2690,47.84774,0,0,0,0,147,2.614728,266,4.7314124
1400000US06037408134,6037408134,2020,2746,0,0,1639,59.686817,56,2.03933,734,26.72979,0,0,0,0,47,1.7115805,270,9.8324833
1400000US06037408135,6037408135,2020,4617,0,0,2376,51.461987,165,3.5737493,1840,39.852718,0,0,0,0,45,0.97465885,191,4.1368856
1400000US06037408136,6037408136,2020,3590,25,0.69637883,1267,35.29248,372,10.362117,1550,43.175488,0,0,18,0.50139278,63,1.7548747,295,8.2172699
1400000US06037408137,6037408137,2020,4134,0,0,1559,37.711658,372,8.9985485,1808,43.734882,42,1.0159652,0,0,79,1.9109821,274,6.6279631
1400000US06037408138,6037408138,2020,5020,0,0,240,4.7808766,20,0.39840639,4432,88.28685,0,0,12,0.23904383,32,0.63745022,284,5.6573706
1400000US06037408139,6037408139,2020,4689,0,0,260,5.5448923,10,0.21326509,4347,92.706337,0,0,0,0,0,0,72,1.5355086
1400000US06037408140,6037408140,2020,3973,0,0,356,8.9604836,35,0.8809464,3500,88.094635,0,0,0,0,0,0,82,2.0639315
1400000US06037408141,6037408141,2020,4626,0,0,855,18.482491,34,0.73497623,3671,79.355812,0,0,0,0,0,0,66,1.4267186
1400000US06037408212,6037408212,2020,4985,1,0.02006018,2757,55.30592,123,2.4674022,1602,32.13641,0,0,0,0,75,1.5045135,427,8.5656967
1400000US06037408213,6037408213,2020,6154,0,0,3958,64.315895,104,1.6899577,1608,26.129347,75,1.2187195,0,0,173,2.8111796,236,3.8349042
1400000US06037408301,6037408301,2020,6319,0,0,710,11.235955,29,0.45893338,5354,84.7286,0,0,17,0.26902992,9,0.14242759,200,3.1650577
1400000US06037408302,6037408302,2020,3528,0,0,484,13.718821,0,0,2784,78.911568,0,0,0,0,32,0.90702945,228,6.462585
1400000US06037408303,6037408303,2020,4764,0,0,681,14.29471,47,0.98656589,3636,76.322418,0,0,0,0,0,0,400,8.396306
1400000US06037408401,6037408401,2020,4595,6,0.13057671,1012,22.023939,132,2.8726878,2984,64.940155,33,0.71817195,0,0,0,0,428,9.3144722
1400000US06037408402,6037408402,2020,6669,17,0.25491077,1386,20.782726,52,0.7797271,3757,56.335281,0,0,0,0,0,0,1457,21.847353
1400000US06037408503,6037408503,2020,6626,21,0.3169333,2677,40.401447,135,2.0374284,2246,33.89677,11,0.16601267,60,0.90552372,341,5.1463928,1135,17.12949
1400000US06037408504,6037408504,2020,5556,0,0,1663,29.931606,18,0.32397407,3190,57.415405,0,0,17,0.30597553,67,1.2059035,601,10.817135
1400000US06037408505,6037408505,2020,2526,17,0.67300081,1049,41.528107,32,1.266825,1078,42.676167,3,0.11876485,0,0,0,0,347,13.737134
1400000US06037408623,6037408623,2020,3224,0,0,1751,54.311413,176,5.4590569,802,24.875931,0,0,0,0,78,2.4193549,417,12.934243
1400000US06037408624,6037408624,2020,3229,0,0,2098,64.973679,2,0.061938681,863,26.726542,0,0,0,0,24,0.74326414,242,7.4945803
1400000US06037408625,6037408625,2020,3841,11,0.28638375,2012,52.382191,0,0,1235,32.153084,0,0,0,0,18,0.46862796,565,14.709711
1400000US06037408626,6037408626,2020,3981,0,0,2958,74.30294,75,1.8839488,735,18.462698,0,0,18,0.45214769,0,0,195,4.8982668
1400000US06037408627,6037408627,2020,2864,0,0,1949,68.051674,47,1.6410614,543,18.959497,5,0.17458101,0,0,19,0.6634078,301,10.509776
1400000US06037408628,6037408628,2020,5358,0,0,3336,62.262039,24,0.44792834,1617,30.179171,0,0,53,0.98917508,113,2.1089959,215,4.0126915
1400000US06037408629,6037408629,2020,2839,0,0,1680,59.175766,56,1.9725256,599,21.098978,0,0,80,2.8178937,56,1.9725256,368,12.962311
1400000US06037408631,6037408631,2020,5084,0,0,1907,37.509834,2,0.039339103,2479,48.760818,0,0,0,0,15,0.29504326,681,13.394964
1400000US06037408703,6037408703,2020,6125,0,0,4829,78.840813,46,0.75102043,770,12.571428,0,0,35,0.5714286,43,0.70204079,402,6.5632653
1400000US06037408705,6037408705,2020,5928,0,0,4511,76.096489,0,0,950,16.02564,0,0,37,0.62415653,25,0.42172739,405,6.831984
1400000US06037408707,6037408707,2020,6610,190,2.8744326,4669,70.635399,59,0.89258701,850,12.859304,17,0.25718608,0,0,185,2.7987897,640,9.6822996
1400000US06037408722,6037408722,2020,4470,12,0.26845637,2704,60.492168,1,0.022371365,1008,22.550335,110,2.46085,0,0,113,2.5279641,522,11.677853
1400000US06037408724,6037408724,2020,5396,0,0,2388,44.255005,54,1.0007412,2815,52.168274,0,0,10,0.18532246,18,0.33358043,111,2.0570793
1400000US06037408725,6037408725,2020,6449,0,0,3843,59.590633,131,2.0313227,1826,28.314466,0,0,12,0.18607536,108,1.6746782,529,8.2028217
1400000US06037408800,6037408800,2020,4570,0,0,257,5.6236324,590,12.910284,3065,67.067833,0,0,23,0.50328225,122,2.6695843,513,11.225383
1400000US06037408900,6037408900,2020,6021,0,0,562,9.3339977,263,4.3680453,2289,38.016941,0,0,19,0.31556219,200,3.3217072,2688,44.643745
1400000US06037409000,6037409000,2020,7550,0,0,634,8.3973513,242,3.2052979,5392,71.417221,0,0,0,0,122,1.6158941,1160,15.364239
1400000US06037409100,6037409100,2020,5403,58,1.0734777,1417,26.226171,16,0.29613179,3478,64.371643,0,0,0,0,59,1.0919859,375,6.9405885
1400000US06037430003,6037430003,2020,5183,0,0,919,17.731043,170,3.2799537,2213,42.697281,0,0,24,0.46305227,156,3.0098398,1701,32.818832
1400000US06037430004,6037430004,2020,2633,0,0,547,20.774782,181,6.8742881,950,36.080517,0,0,0,0,0,0,955,36.270412
1400000US06037430005,6037430005,2020,3683,0,0,678,18.408905,303,8.2269888,1973,53.570457,0,0,0,0,66,1.7920173,663,18.001629
1400000US06037430101,6037430101,2020,5132,0,0,849,16.543259,469,9.1387377,2590,50.467655,10,0.19485581,41,0.79890883,81,1.5783321,1092,21.278254
1400000US06037430102,6037430102,2020,4768,69,1.4471476,423,8.871644,242,5.0755033,3465,72.671982,0,0,0,0,10,0.20973155,559,11.723993
1400000US06037430200,6037430200,2020,1045,0,0,336,32.153111,10,0.95693779,104,9.9521532,0,0,0,0,30,2.8708134,565,54.066986
1400000US06037430301,6037430301,2020,4665,0,0,425,9.1103964,180,3.858521,1124,24.09432,0,0,0,0,104,2.2293677,2832,60.707394
1400000US06037430302,6037430302,2020,5281,0,0,356,6.7411475,66,1.2497633,1288,24.38932,33,0.62488163,42,0.79530394,517,9.7898121,2979,56.409771
1400000US06037430400,6037430400,2020,4643,0,0,2837,61.102734,100,2.15378,573,12.341159,0,0,0,0,105,2.2614689,1028,22.140858
1400000US06037430501,6037430501,2020,4286,8,0.18665422,688,16.052263,440,10.265983,325,7.582828,0,0,50,1.1665889,165,3.8497434,2610,60.895939
1400000US06037430502,6037430502,2020,6543,0,0,1106,16.903561,32,0.48907229,1081,16.521473,0,0,23,0.35152072,199,3.0414183,4102,62.692955
1400000US06037430600,6037430600,2020,4748,0,0,2455,51.705982,88,1.8534119,149,3.1381633,0,0,0,0,563,11.857624,1493,31.444818
1400000US06037430701,6037430701,2020,5671,0,0,2634,46.446835,57,1.0051137,1066,18.79739,0,0,0,0,130,2.2923646,1784,31.458296
1400000US06037430721,6037430721,2020,3745,0,0,2098,56.021362,166,4.4325767,525,14.018692,0,0,0,0,65,1.7356476,891,23.791721
1400000US06037430723,6037430723,2020,4841,0,0,2545,52.571781,43,0.88824624,823,17.00062,0,0,0,0,276,5.7013016,1154,23.838051
1400000US06037430724,6037430724,2020,4565,0,0,2694,59.01424,85,1.8619934,788,17.261774,0,0,0,0,165,3.6144578,833,18.247536
1400000US06037430801,6037430801,2020,6691,0,0,3824,57.151398,222,3.3178897,1342,20.056793,32,0.47825438,0,0,311,4.6480346,960,14.347631
1400000US06037430802,6037430802,2020,4346,33,0.75931889,3254,74.873444,17,0.3911643,385,8.8587208,0,0,0,0,40,0.92038655,617,14.196962
1400000US06037430803,6037430803,2020,5393,16,0.2966809,3322,61.59837,0,0,795,14.741331,0,0,7,0.12979789,126,2.3363619,1127,20.897459
1400000US06037430901,6037430901,2020,4377,0,0,742,16.95225,379,8.6588984,2077,47.452595,0,0,0,0,256,5.8487549,923,21.087503
1400000US06037430902,6037430902,2020,4725,0,0,1145,24.232803,249,5.2698412,2058,43.555557,0,0,4,0.084656082,108,2.2857144,1161,24.571428
1400000US06037431002,6037431002,2020,2827,0,0,287,10.152104,137,4.8461266,714,25.256456,192,6.7916517,0,0,87,3.0774672,1410,49.876194
1400000US06037431003,6037431003,2020,4707,0,0,410,8.7104311,338,7.1807947,2719,57.76503,0,0,0,0,224,4.7588696,1016,21.584873
1400000US06037431004,6037431004,2020,3444,0,0,217,6.3008132,28,0.81300813,2164,62.833916,0,0,12,0.34843206,26,0.7549361,997,28.948896
1400000US06037431100,6037431100,2020,6992,55,0.78661329,968,13.844394,889,12.714531,3897,55.735126,75,1.0726545,0,0,140,2.0022883,968,13.844394
1400000US06037431200,6037431200,2020,6351,0,0,668,10.518028,507,7.982995,4323,68.068024,6,0.09447331,17,0.26767439,64,1.0077153,766,12.061092
1400000US06037431300,6037431300,2020,2700,5,0.18518518,365,13.518518,22,0.81481481,1218,45.111111,108,4,31,1.1481482,107,3.9629629,844,31.25926
1400000US06037431400,6037431400,2020,4098,0,0,1766,43.094193,30,0.73206443,1460,35.627136,44,1.0736945,0,0,111,2.7086384,687,16.764275
1400000US06037431501,6037431501,2020,4046,9,0.22244191,1657,40.954029,31,0.7661888,1520,37.567966,2,0.049431536,0,0,49,1.2110727,778,19.228868
1400000US06037431502,6037431502,2020,4138,4,0.096665055,2039,49.275013,43,1.0391494,1162,28.081198,0,0,0,0,120,2.8999517,770,18.608023
1400000US06037431600,6037431600,2020,4348,25,0.57497698,2754,63.339466,118,2.7138915,396,9.1076355,0,0,0,0,159,3.6568537,896,20.607176
1400000US06037431701,6037431701,2020,6094,0,0,4604,75.549721,130,2.1332457,419,6.8756156,0,0,0,0,205,3.3639646,736,12.077454
1400000US06037431800,6037431800,2020,5349,0,0,2904,54.29052,125,2.3368855,636,11.890073,57,1.0656197,18,0.33651149,196,3.6642363,1413,26.416153
1400000US06037431900,6037431900,2020,3841,0,0,2552,66.441032,8,0.20827909,717,18.667013,45,1.1715699,5,0.13017443,71,1.848477,443,11.533455
1400000US06037432001,6037432001,2020,2462,0,0,1988,80.74736,37,1.5028433,233,9.463851,0,0,0,0,1,0.040617384,203,8.2453289
1400000US06037432002,6037432002,2020,4967,37,0.74491644,2995,60.297966,1,0.020132877,939,18.904772,33,0.66438496,0,0,85,1.7112945,877,17.656532
1400000US06037432101,6037432101,2020,4204,36,0.8563273,2521,59.966698,1,0.023786869,650,15.461465,0,0,0,0,188,4.4719315,808,19.219791
1400000US06037432102,6037432102,2020,5934,20,0.33704078,3709,62.504211,63,1.0616784,1122,18.907988,0,0,0,0,132,2.2244692,888,14.964611
1400000US06037432201,6037432201,2020,5448,0,0,4090,75.073418,14,0.25697502,680,12.481645,7,0.12848751,0,0,59,1.0829662,598,10.976505
1400000US06037432202,6037432202,2020,4185,14,0.33452809,2664,63.655914,18,0.43010753,1240,29.629629,0,0,0,0,21,0.50179213,228,5.4480286
1400000US06037432300,6037432300,2020,4063,33,0.8122077,1416,34.851097,0,0,2062,50.750675,172,4.233325,0,0,13,0.31996062,367,9.0327349
1400000US06037432401,6037432401,2020,3970,0,0,1392,35.062973,6,0.15113351,2441,61.486145,0,0,0,0,7,0.17632242,124,3.1234257
1400000US06037432402,6037432402,2020,6579,0,0,2594,39.428486,60,0.91199273,3600,54.719563,7,0.10639915,0,0,9,0.1367989,309,4.6967626
1400000US06037432501,6037432501,2020,4835,0,0,1853,38.324715,26,0.53774559,2418,50.010342,0,0,0,0,46,0.95139605,492,10.175801
1400000US06037432502,6037432502,2020,3969,0,0,1780,44.847569,0,0,1961,49.407913,43,1.0833963,0,0,27,0.6802721,158,3.9808517
1400000US06037432601,6037432601,2020,7280,0,0,2648,36.373627,268,3.6813188,4013,55.123627,0,0,41,0.56318682,32,0.43956044,278,3.8186812
1400000US06037432602,6037432602,2020,4535,0,0,1892,41.719955,1,0.022050716,2412,53.186329,6,0.1323043,37,0.81587654,50,1.1025358,137,3.0209482
1400000US06037432700,6037432700,2020,6158,0,0,1494,24.261124,0,0,4546,73.82267,7,0.11367327,0,0,0,0,111,1.8025333
1400000US06037432801,6037432801,2020,2515,0,0,1154,45.884693,0,0,1355,53.87674,0,0,0,0,0,0,6,0.23856859
1400000US06037432802,6037432802,2020,5356,0,0,1043,19.473488,0,0,4186,78.155342,28,0.52277821,7,0.13069455,0,0,92,1.7176998
1400000US06037432901,6037432901,2020,4061,0,0,2407,59.271114,44,1.083477,1477,36.370354,0,0,0,0,26,0.64023638,107,2.634819
1400000US06037432902,6037432902,2020,3210,20,0.62305295,1740,54.205608,11,0.34267911,1044,32.523365,0,0,0,0,130,4.0498443,265,8.2554522
1400000US06037433103,6037433103,2020,7231,175,2.4201355,3304,45.692158,0,0,3545,49.025032,51,0.70529664,5,0.06914673,14,0.19361085,137,1.8946204
1400000US06037433200,6037433200,2020,6092,0,0,1837,30.154301,46,0.75508863,3629,59.569927,119,1.9533815,51,0.83716351,12,0.19697964,398,6.5331583
1400000US06037433302,6037433302,2020,1711,0,0,531,31.034483,62,3.6236119,1090,63.705437,0,0,0,0,0,0,28,1.63647
1400000US06037433304,6037433304,2020,4691,0,0,1227,26.156469,66,1.4069495,3207,68.364952,0,0,0,0,46,0.98060113,145,3.0910254
1400000US06037433305,6037433305,2020,4617,0,0,1331,28.828243,18,0.38986355,3005,65.085556,42,0.90968162,0,0,79,1.7110678,142,3.0755901
1400000US06037433306,6037433306,2020,3527,0,0,1109,31.443153,9,0.25517437,2255,63.935356,69,1.9563369,0,0,0,0,85,2.4099801
1400000US06037433307,6037433307,2020,2858,136,4.7585726,1024,35.82925,6,0.20993702,1620,56.682995,0,0,0,0,22,0.76976907,50,1.7494751
1400000US06037433402,6037433402,2020,4904,32,0.65252852,797,16.252039,15,0.30587277,3524,71.859703,71,1.4477978,0,0,268,5.4649267,197,4.0171289
1400000US06037433403,6037433403,2020,4842,0,0,960,19.826517,0,0,3832,79.140854,21,0.43370509,0,0,0,0,29,0.59892607
1400000US06037433505,6037433505,2020,4800,0,0,1637,34.104168,22,0.45833334,2829,58.9375,200,4.1666665,0,0,39,0.8125,73,1.5208334
1400000US06037433506,6037433506,2020,4013,0,0,602,15.001245,0,0,3387,84.400696,0,0,0,0,0,0,24,0.59805632
1400000US06037433601,6037433601,2020,5482,0,0,3718,67.82196,1,0.018241517,1527,27.854797,86,1.5687705,0,0,0,0,150,2.7362278
1400000US06037433602,6037433602,2020,2936,0,0,2017,68.698914,0,0,797,27.145777,0,0,0,0,7,0.23841962,115,3.9168937
1400000US06037433803,6037433803,2020,3363,0,0,546,16.235504,34,1.0110021,2626,78.085045,0,0,0,0,9,0.26761821,148,4.4008327
1400000US06037433804,6037433804,2020,4795,0,0,298,6.214807,22,0.45881125,4366,91.053177,0,0,0,0,0,0,109,2.2732012
1400000US06037433901,6037433901,2020,5724,14,0.2445842,1193,20.842068,18,0.3144654,4226,73.829491,23,0.4018169,0,0,9,0.1572327,241,4.2103424
1400000US06037433903,6037433903,2020,5328,31,0.58183181,500,9.3843842,21,0.39414415,4710,88.400902,0,0,0,0,0,0,66,1.2387388
1400000US06037434001,6037434001,2020,4128,15,0.36337209,1168,28.294573,6,0.14534883,2849,69.016472,0,0,0,0,0,0,90,2.1802325
1400000US06037434003,6037434003,2020,4104,0,0,510,12.426901,4,0.097465888,3436,83.723198,0,0,30,0.73099416,6,0.14619882,118,2.8752437
1400000US06037434004,6037434004,2020,3037,0,0,524,17.253868,36,1.1853803,2434,80.144882,0,0,0,0,0,0,43,1.4158709
1400000US06037434100,6037434100,2020,6804,12,0.17636684,1239,18.209877,39,0.57319224,5247,77.116402,0,0,25,0.36743093,29,0.42621988,213,3.1305115
1400000US06037460001,6037460001,2020,1718,0,0,258,15.017462,1,0.058207218,170,9.8952274,0,0,0,0,27,1.5715948,1262,73.457512
1400000US06037460002,6037460002,2020,2795,0,0,863,30.876566,46,1.6457961,378,13.52415,0,0,0,0,120,4.2933812,1388,49.660107
1400000US06037460101,6037460101,2020,6076,0,0,729,11.998025,534,8.7886772,684,11.257406,0,0,9,0.14812377,407,6.6984859,3713,61.109283
1400000US06037460200,6037460200,2020,5622,0,0,382,6.794735,1452,25.827108,1830,32.550694,40,0.71149057,54,0.96051228,176,3.1305585,1688,30.024902
1400000US06037460301,6037460301,2020,4239,27,0.63694268,160,3.7744751,1154,27.223402,691,16.301014,0,0,0,0,278,6.5581503,1929,45.506016
